Designator,Package,Mid X,Mid Y,Layer,Rotation,Comment
LED369,SK6805-1515,54.453,286.487,Front,180,SK6805-1515 LED
LED370,SK6805-1515,54.453,287.901,Front,180,SK6805-1515 LED
LED371,SK6805-1515,54.453,289.315,Front,180,SK6805-1515 LED
LED372,SK6805-1515,54.453,299.017,Front,180,SK6805-1515 LED
LED373,SK6805-1515,54.453,300.41,Front,180,SK6805-1515 LED
LED374,SK6805-1515,54.453,301.803,Front,180,SK6805-1515 LED
LED375,SK6805-1515,54.453,303.196,Front,180,SK6805-1515 LED
LED376,SK6805-1515,54.453,304.589,Front,180,SK6805-1515 LED
LED377,SK6805-1515,54.453,305.982,Front,180,SK6805-1515 LED
LED378,SK6805-1515,54.453,307.375,Front,180,SK6805-1515 LED
LED379,SK6805-1515,54.453,308.768,Front,180,SK6805-1515 LED
LED380,SK6805-1515,-72.108,83.233,Front,179.9,SK6805-1515 LED
LED381,SK6805-1515,-181.902,68.096,Front,269.9,SK6805-1515 LED
LED382,SK6805-1515,-180.532,68.097,Front,269.9,SK6805-1515 LED
LED383,SK6805-1515,-179.162,68.097,Front,269.9,SK6805-1515 LED
LED384,SK6805-1515,-177.792,68.097,Front,269.9,SK6805-1515 LED
LED385,SK6805-1515,-176.422,68.097,Front,269.9,SK6805-1515 LED
LED386,SK6805-1515,-183.679,68.096,Front,89.9,SK6805-1515 LED
LED387,SK6805-1515,-186.652,68.096,Front,89.9,SK6805-1515 LED
LED388,SK6805-1515,-189.626,68.096,Front,89.9,SK6805-1515 LED
LED389,SK6805-1515,-71.845,89.866,Front,180,SK6805-1515 LED
LED390,SK6805-1515,-167.017,68.098,Front,269.9,SK6805-1515 LED
LED391,SK6805-1515,-165.637,68.098,Front,269.9,SK6805-1515 LED
LED392,SK6805-1515,-164.257,68.099,Front,269.9,SK6805-1515 LED
LED393,SK6805-1515,-162.877,68.099,Front,269.9,SK6805-1515 LED
LED394,SK6805-1515,-161.497,68.099,Front,269.9,SK6805-1515 LED
LED395,SK6805-1515,-174.72,68.097,Front,269.9,SK6805-1515 LED
LED396,SK6805-1515,-171.709,68.098,Front,269.9,SK6805-1515 LED
LED397,SK6805-1515,-168.698,68.098,Front,269.9,SK6805-1515 LED
LED398,SK6805-1515,-72.117,96.693,Front,180,SK6805-1515 LED
LED399,SK6805-1515,-152.076,68.098,Front,269.9,SK6805-1515 LED
LED400,SK6805-1515,-150.707,68.099,Front,269.9,SK6805-1515 LED
LED401,SK6805-1515,-149.338,68.099,Front,269.9,SK6805-1515 LED
LED402,SK6805-1515,-147.969,68.1,Front,269.9,SK6805-1515 LED
LED403,SK6805-1515,-146.6,68.101,Front,269.9,SK6805-1515 LED
LED404,SK6805-1515,-159.784,68.099,Front,269.9,SK6805-1515 LED
LED405,SK6805-1515,-156.764,68.099,Front,269.9,SK6805-1515 LED
LED406,SK6805-1515,-153.745,68.1,Front,269.9,SK6805-1515 LED
LED407,SK6805-1515,54.874,92.831,Front,0.2,SK6805-1515 LED
LED408,SK6805-1515,-137.146,68.102,Front,269.9,SK6805-1515 LED
LED409,SK6805-1515,-135.795,68.102,Front,269.9,SK6805-1515 LED
LED410,SK6805-1515,-134.444,68.102,Front,269.9,SK6805-1515 LED
LED411,SK6805-1515,-133.093,68.102,Front,269.9,SK6805-1515 LED
LED412,SK6805-1515,-131.742,68.103,Front,269.9,SK6805-1515 LED
LED413,SK6805-1515,-144.876,68.101,Front,269.9,SK6805-1515 LED
LED414,SK6805-1515,-141.885,68.101,Front,269.9,SK6805-1515 LED
LED415,SK6805-1515,-138.894,68.102,Front,269.9,SK6805-1515 LED
LED416,SK6805-1515,54.605,86.1,Front,0,SK6805-1515 LED
LED417,SK6805-1515,-122.229,68.103,Front,269.9,SK6805-1515 LED
LED418,SK6805-1515,-120.857,68.104,Front,269.9,SK6805-1515 LED
LED419,SK6805-1515,-119.485,68.104,Front,269.9,SK6805-1515 LED
LED420,SK6805-1515,-118.113,68.104,Front,269.9,SK6805-1515 LED
LED421,SK6805-1515,-116.741,68.105,Front,269.9,SK6805-1515 LED
LED422,SK6805-1515,-129.938,68.103,Front,269.9,SK6805-1515 LED
LED423,SK6805-1515,-126.98,68.103,Front,269.9,SK6805-1515 LED
LED424,SK6805-1515,-124.022,68.103,Front,269.9,SK6805-1515 LED
LED425,SK6805-1515,54.808,79.301,Front,0.3,SK6805-1515 LED
LED426,SK6805-1515,-107.307,68.105,Front,269.9,SK6805-1515 LED
LED427,SK6805-1515,-105.952,68.106,Front,269.9,SK6805-1515 LED
LED428,SK6805-1515,-104.597,68.106,Front,269.9,SK6805-1515 LED
LED429,SK6805-1515,-103.242,68.106,Front,269.9,SK6805-1515 LED
LED430,SK6805-1515,-101.887,68.106,Front,269.9,SK6805-1515 LED
LED431,SK6805-1515,-109.086,68.105,Front,89.9,SK6805-1515 LED
LED432,SK6805-1515,-112.059,68.105,Front,89.9,SK6805-1515 LED
LED433,SK6805-1515,-115.033,68.105,Front,89.9,SK6805-1515 LED
LED434,SK6805-1515,78.834,49.86,Front,269.9,SK6805-1515 LED
LED435,SK6805-1515,-92.382,68.107,Front,270,SK6805-1515 LED
LED436,SK6805-1515,-91.033,68.107,Front,270,SK6805-1515 LED
LED437,SK6805-1515,-89.684,68.107,Front,270,SK6805-1515 LED
LED438,SK6805-1515,-88.335,68.107,Front,270,SK6805-1515 LED
LED439,SK6805-1515,-86.986,68.107,Front,270,SK6805-1515 LED
LED440,SK6805-1515,-94.155,68.107,Front,89.9,SK6805-1515 LED
LED441,SK6805-1515,-97.147,68.107,Front,89.9,SK6805-1515 LED
LED442,SK6805-1515,-100.138,68.107,Front,89.9,SK6805-1515 LED
LED443,SK6805-1515,85.594,49.773,Front,270,SK6805-1515 LED
LED444,SK6805-1515,-77.412,68.109,Front,269.9,SK6805-1515 LED
LED445,SK6805-1515,-76.028,68.306,Front,253.7,SK6805-1515 LED
LED446,SK6805-1515,-74.752,68.88,Front,237.9,SK6805-1515 LED
LED447,SK6805-1515,-73.674,69.771,Front,222.9,SK6805-1515 LED
LED448,SK6805-1515,-72.863,70.911,Front,207.6,SK6805-1515 LED
LED449,SK6805-1515,-72.404,72.231,Front,190,SK6805-1515 LED
LED450,SK6805-1515,-72.318,73.629,Front,180.2,SK6805-1515 LED
LED451,SK6805-1515,-72.317,75.032,Front,180,SK6805-1515 LED
LED452,SK6805-1515,-72.317,76.435,Front,180,SK6805-1515 LED
LED453,SK6805-1515,-72.317,77.838,Front,180,SK6805-1515 LED
LED454,SK6805-1515,-72.317,79.241,Front,180,SK6805-1515 LED
LED455,SK6805-1515,-72.317,80.644,Front,180,SK6805-1515 LED
LED456,SK6805-1515,-85.199,68.108,Front,269.9,SK6805-1515 LED
LED457,SK6805-1515,-82.248,68.109,Front,269.9,SK6805-1515 LED
LED458,SK6805-1515,-79.297,68.109,Front,269.9,SK6805-1515 LED
LED459,SK6805-1515,92.55,49.859,Front,270,SK6805-1515 LED
LED460,SK6805-1515,-72.171,99.782,Front,183.1,SK6805-1515 LED
LED461,SK6805-1515,-72.016,101.174,Front,189.4,SK6805-1515 LED
LED462,SK6805-1515,-71.712,102.541,Front,195.4,SK6805-1515 LED
LED463,SK6805-1515,-71.271,103.87,Front,201.1,SK6805-1515 LED
LED464,SK6805-1515,-70.705,105.151,Front,206.5,SK6805-1515 LED
LED465,SK6805-1515,-70.025,106.375,Front,211.5,SK6805-1515 LED
LED466,SK6805-1515,-69.241,107.536,Front,216.4,SK6805-1515 LED
LED467,SK6805-1515,-68.363,108.628,Front,221.1,SK6805-1515 LED
LED468,SK6805-1515,-67.401,109.645,Front,225.6,SK6805-1515 LED
LED469,SK6805-1515,-66.362,110.584,Front,230.1,SK6805-1515 LED
LED470,SK6805-1515,-65.253,111.441,Front,234.4,SK6805-1515 LED
LED471,SK6805-1515,-64.083,112.21,Front,238.8,SK6805-1515 LED
LED472,SK6805-1515,-62.858,112.889,Front,243.2,SK6805-1515 LED
LED473,SK6805-1515,-61.584,113.472,Front,247.5,SK6805-1515 LED
LED474,SK6805-1515,-60.27,113.956,Front,251.9,SK6805-1515 LED
LED475,SK6805-1515,-58.922,114.337,Front,256.4,SK6805-1515 LED
LED476,SK6805-1515,-57.549,114.612,Front,260.8,SK6805-1515 LED
LED477,SK6805-1515,-56.158,114.78,Front,265.3,SK6805-1515 LED
LED478,SK6805-1515,-54.759,114.838,Front,269.8,SK6805-1515 LED
LED479,SK6805-1515,-53.358,114.838,Front,270,SK6805-1515 LED
LED480,SK6805-1515,-51.957,114.838,Front,270,SK6805-1515 LED
LED481,SK6805-1515,-50.556,114.838,Front,270,SK6805-1515 LED
LED482,SK6805-1515,-49.155,114.838,Front,270,SK6805-1515 LED
LED483,SK6805-1515,-47.754,114.838,Front,270,SK6805-1515 LED
LED484,SK6805-1515,-46.353,114.838,Front,270,SK6805-1515 LED
LED485,SK6805-1515,-44.952,114.838,Front,270,SK6805-1515 LED
LED486,SK6805-1515,-43.551,114.838,Front,270,SK6805-1515 LED
LED487,SK6805-1515,-42.15,114.838,Front,270,SK6805-1515 LED
LED488,SK6805-1515,-40.749,114.838,Front,270,SK6805-1515 LED
LED489,SK6805-1515,-39.348,114.838,Front,270,SK6805-1515 LED
LED490,SK6805-1515,-37.947,114.838,Front,270,SK6805-1515 LED
LED491,SK6805-1515,-36.546,114.838,Front,270,SK6805-1515 LED
LED492,SK6805-1515,-35.145,114.838,Front,270,SK6805-1515 LED
LED493,SK6805-1515,-33.744,114.838,Front,270,SK6805-1515 LED
LED494,SK6805-1515,-32.343,114.838,Front,270,SK6805-1515 LED
LED495,SK6805-1515,-30.942,114.838,Front,270,SK6805-1515 LED
LED496,SK6805-1515,-29.541,114.838,Front,270,SK6805-1515 LED
LED497,SK6805-1515,-28.14,114.838,Front,270,SK6805-1515 LED
LED498,SK6805-1515,-26.739,114.838,Front,270,SK6805-1515 LED
LED499,SK6805-1515,-25.338,114.838,Front,270,SK6805-1515 LED
LED500,SK6805-1515,191.847,80.587,Front,225.1,SK6805-1515 LED
LED501,SK6805-1515,193.925,82.655,Front,225.1,SK6805-1515 LED
LED502,SK6805-1515,196.002,84.722,Front,225.1,SK6805-1515 LED
LED503,SK6805-1515,159.658,68.831,Front,270.2,SK6805-1515 LED
LED504,SK6805-1515,-23.963,114.838,Front,270,SK6805-1515 LED
LED505,SK6805-1515,-22.569,114.838,Front,270,SK6805-1515 LED
LED506,SK6805-1515,-21.175,114.838,Front,270,SK6805-1515 LED
LED507,SK6805-1515,-19.781,114.838,Front,270,SK6805-1515 LED
LED508,SK6805-1515,-18.387,114.838,Front,270,SK6805-1515 LED
LED509,SK6805-1515,-16.993,114.838,Front,270,SK6805-1515 LED
LED510,SK6805-1515,-15.599,114.838,Front,270,SK6805-1515 LED
LED511,SK6805-1515,-14.205,114.838,Front,270,SK6805-1515 LED
LED512,SK6805-1515,-12.811,114.838,Front,270,SK6805-1515 LED
LED513,SK6805-1515,-11.417,114.838,Front,270,SK6805-1515 LED
LED514,SK6805-1515,-10.023,114.838,Front,270,SK6805-1515 LED
LED515,SK6805-1515,-8.629,114.838,Front,270,SK6805-1515 LED
LED516,SK6805-1515,-7.235,114.838,Front,270,SK6805-1515 LED
LED517,SK6805-1515,-5.841,114.838,Front,270,SK6805-1515 LED
LED518,SK6805-1515,-4.447,114.838,Front,270,SK6805-1515 LED
LED519,SK6805-1515,-3.053,114.838,Front,270,SK6805-1515 LED
LED520,SK6805-1515,208.962,97.57,Front,45,SK6805-1515 LED
LED521,SK6805-1515,206.841,95.455,Front,45,SK6805-1515 LED
LED522,SK6805-1515,204.721,93.34,Front,45,SK6805-1515 LED
LED523,SK6805-1515,166.22,68.349,Front,270.2,SK6805-1515 LED
LED524,SK6805-1515,-1.729,114.838,Front,270,SK6805-1515 LED
LED525,SK6805-1515,-0.351,114.838,Front,270,SK6805-1515 LED
LED526,SK6805-1515,1.027,114.838,Front,270,SK6805-1515 LED
LED527,SK6805-1515,2.405,114.838,Front,270,SK6805-1515 LED
LED528,SK6805-1515,3.783,114.838,Front,270,SK6805-1515 LED
LED529,SK6805-1515,5.161,114.838,Front,270,SK6805-1515 LED
LED530,SK6805-1515,6.539,114.838,Front,270,SK6805-1515 LED
LED531,SK6805-1515,7.917,114.838,Front,270,SK6805-1515 LED
LED532,SK6805-1515,9.295,114.838,Front,270,SK6805-1515 LED
LED533,SK6805-1515,10.673,114.838,Front,270,SK6805-1515 LED
LED534,SK6805-1515,12.051,114.838,Front,270,SK6805-1515 LED
LED535,SK6805-1515,13.429,114.838,Front,270,SK6805-1515 LED
LED536,SK6805-1515,14.807,114.838,Front,270,SK6805-1515 LED
LED537,SK6805-1515,16.185,114.838,Front,270,SK6805-1515 LED
LED538,SK6805-1515,17.563,114.838,Front,270,SK6805-1515 LED
LED539,SK6805-1515,218.249,106.729,Front,225.1,SK6805-1515 LED
LED540,SK6805-1515,220.343,108.812,Front,225.1,SK6805-1515 LED
LED541,SK6805-1515,222.437,110.895,Front,225.1,SK6805-1515 LED
LED542,SK6805-1515,172.465,69.309,Front,258.5,SK6805-1515 LED
LED543,SK6805-1515,31.709,114.838,Front,270,SK6805-1515 LED
LED544,SK6805-1515,33.03,114.836,Front,270.7,SK6805-1515 LED
LED545,SK6805-1515,34.35,114.779,Front,274.1,SK6805-1515 LED
LED546,SK6805-1515,35.664,114.646,Front,277.4,SK6805-1515 LED
LED547,SK6805-1515,231.124,119.481,Front,225.3,SK6805-1515 LED
LED548,SK6805-1515,233.262,121.595,Front,225.3,SK6805-1515 LED
LED549,SK6805-1515,235.4,123.708,Front,225.3,SK6805-1515 LED
LED550,SK6805-1515,36.942,114.44,Front,280.8,SK6805-1515 LED
LED551,SK6805-1515,38.286,114.141,Front,284.3,SK6805-1515 LED
LED552,SK6805-1515,39.609,113.759,Front,287.8,SK6805-1515 LED
LED553,SK6805-1515,40.905,113.295,Front,291.4,SK6805-1515 LED
LED554,SK6805-1515,42.171,112.752,Front,294.9,SK6805-1515 LED
LED555,SK6805-1515,43.4,112.133,Front,298.5,SK6805-1515 LED
LED556,SK6805-1515,44.589,111.438,Front,302,SK6805-1515 LED
LED557,SK6805-1515,45.733,110.672,Front,305.5,SK6805-1515 LED
LED558,SK6805-1515,46.828,109.838,Front,309,SK6805-1515 LED
LED559,SK6805-1515,47.87,108.938,Front,312.5,SK6805-1515 LED
LED560,SK6805-1515,48.855,107.976,Front,316,SK6805-1515 LED
LED561,SK6805-1515,49.779,106.955,Front,319.5,SK6805-1515 LED
LED562,SK6805-1515,50.639,105.881,Front,323,SK6805-1515 LED
LED563,SK6805-1515,51.432,104.755,Front,326.5,SK6805-1515 LED
LED564,SK6805-1515,52.155,103.583,Front,330.1,SK6805-1515 LED
LED565,SK6805-1515,52.804,102.369,Front,333.6,SK6805-1515 LED
LED566,SK6805-1515,53.377,101.117,Front,337.1,SK6805-1515 LED
LED567,SK6805-1515,53.871,99.832,Front,340.7,SK6805-1515 LED
LED568,SK6805-1515,54.285,98.519,Front,344.2,SK6805-1515 LED
LED569,SK6805-1515,54.616,97.183,Front,347.8,SK6805-1515 LED
LED570,SK6805-1515,54.865,95.828,Front,351.3,SK6805-1515 LED
LED571,SK6805-1515,243.932,132.148,Front,225.1,SK6805-1515 LED
LED572,SK6805-1515,246.058,134.263,Front,225.1,SK6805-1515 LED
LED573,SK6805-1515,248.183,136.378,Front,225.1,SK6805-1515 LED
LED574,SK6805-1515,55.132,76.376,Front,0,SK6805-1515 LED
LED575,SK6805-1515,55.132,74.96,Front,0,SK6805-1515 LED
LED576,SK6805-1515,55.132,73.544,Front,0,SK6805-1515 LED
LED577,SK6805-1515,55.132,72.128,Front,0,SK6805-1515 LED
LED578,SK6805-1515,55.132,70.712,Front,0,SK6805-1515 LED
LED579,SK6805-1515,55.132,69.301,Front,0,SK6805-1515 LED
LED580,SK6805-1515,55.132,67.843,Front,0,SK6805-1515 LED
LED581,SK6805-1515,55.132,66.385,Front,0,SK6805-1515 LED
LED582,SK6805-1515,55.132,64.927,Front,0,SK6805-1515 LED
LED583,SK6805-1515,55.132,63.469,Front,0,SK6805-1515 LED
LED584,SK6805-1515,55.132,62.011,Front,0,SK6805-1515 LED
LED585,SK6805-1515,55.132,60.553,Front,0,SK6805-1515 LED
LED586,SK6805-1515,55.132,59.095,Front,0,SK6805-1515 LED
LED587,SK6805-1515,55.225,57.655,Front,350.7,SK6805-1515 LED
LED588,SK6805-1515,55.574,56.249,Front,341.4,SK6805-1515 LED
LED589,SK6805-1515,56.146,54.918,Front,332,SK6805-1515 LED
LED590,SK6805-1515,56.927,53.698,Front,322.6,SK6805-1515 LED
LED591,SK6805-1515,57.897,52.623,Front,313.1,SK6805-1515 LED
LED592,SK6805-1515,59.032,51.724,Front,303.4,SK6805-1515 LED
LED593,SK6805-1515,60.305,51.033,Front,293.4,SK6805-1515 LED
LED594,SK6805-1515,61.679,50.576,Front,283.2,SK6805-1515 LED
LED595,SK6805-1515,63.113,50.372,Front,273,SK6805-1515 LED
LED596,SK6805-1515,64.563,50.355,Front,270.3,SK6805-1515 LED
LED597,SK6805-1515,66.013,50.347,Front,270.3,SK6805-1515 LED
LED598,SK6805-1515,67.463,50.339,Front,270.3,SK6805-1515 LED
LED599,SK6805-1515,68.913,50.331,Front,270.3,SK6805-1515 LED
LED600,SK6805-1515,70.363,50.323,Front,270.3,SK6805-1515 LED
LED601,SK6805-1515,71.813,50.315,Front,270.3,SK6805-1515 LED
LED602,SK6805-1515,73.263,50.308,Front,270.3,SK6805-1515 LED
LED603,SK6805-1515,98.266,50.303,Front,270,SK6805-1515 LED
LED604,SK6805-1515,99.657,50.303,Front,270,SK6805-1515 LED
LED605,SK6805-1515,101.048,50.303,Front,270,SK6805-1515 LED
LED606,SK6805-1515,102.439,50.303,Front,270,SK6805-1515 LED
LED607,SK6805-1515,103.83,50.303,Front,270,SK6805-1515 LED
LED608,SK6805-1515,105.221,50.303,Front,270,SK6805-1515 LED
LED609,SK6805-1515,106.612,50.303,Front,270,SK6805-1515 LED
LED610,SK6805-1515,107.837,50.303,Front,270,SK6805-1515 LED
LED611,SK6805-1515,109.263,50.303,Front,270,SK6805-1515 LED
LED612,SK6805-1515,110.689,50.303,Front,270,SK6805-1515 LED
LED613,SK6805-1515,112.115,50.303,Front,270,SK6805-1515 LED
LED614,SK6805-1515,113.541,50.303,Front,270,SK6805-1515 LED
LED615,SK6805-1515,114.967,50.303,Front,270,SK6805-1515 LED
LED616,SK6805-1515,116.393,50.303,Front,270,SK6805-1515 LED
LED617,SK6805-1515,117.819,50.303,Front,270,SK6805-1515 LED
LED618,SK6805-1515,119.245,50.303,Front,270,SK6805-1515 LED
LED619,SK6805-1515,120.671,50.303,Front,270,SK6805-1515 LED
LED620,SK6805-1515,122.055,50.303,Front,270,SK6805-1515 LED
LED621,SK6805-1515,123.48,50.303,Front,270,SK6805-1515 LED
LED622,SK6805-1515,124.905,50.322,Front,266,SK6805-1515 LED
LED623,SK6805-1515,126.311,50.544,Front,256,SK6805-1515 LED
LED624,SK6805-1515,127.656,51.007,Front,246,SK6805-1515 LED
LED625,SK6805-1515,128.902,51.696,Front,236,SK6805-1515 LED
LED626,SK6805-1515,130.008,52.591,Front,226,SK6805-1515 LED
LED627,SK6805-1515,131.017,53.598,Front,225,SK6805-1515 LED
LED628,SK6805-1515,132.014,54.595,Front,225,SK6805-1515 LED
LED629,SK6805-1515,132.987,55.568,Front,225,SK6805-1515 LED
LED630,SK6805-1515,133.96,56.541,Front,225,SK6805-1515 LED
LED631,SK6805-1515,134.933,57.514,Front,225,SK6805-1515 LED
LED632,SK6805-1515,135.906,58.487,Front,225,SK6805-1515 LED
LED633,SK6805-1515,136.879,59.46,Front,225,SK6805-1515 LED
LED634,SK6805-1515,137.852,60.433,Front,225,SK6805-1515 LED
LED635,SK6805-1515,138.825,61.406,Front,225,SK6805-1515 LED
LED636,SK6805-1515,139.805,62.372,Front,226.7,SK6805-1515 LED
LED637,SK6805-1515,140.834,63.286,Front,230,SK6805-1515 LED
LED638,SK6805-1515,141.913,64.139,Front,233.3,SK6805-1515 LED
LED639,SK6805-1515,143.039,64.929,Front,236.6,SK6805-1515 LED
LED640,SK6805-1515,144.094,65.585,Front,239.5,SK6805-1515 LED
LED641,SK6805-1515,145.268,66.231,Front,242.8,SK6805-1515 LED
LED642,SK6805-1515,146.476,66.809,Front,246,SK6805-1515 LED
LED643,SK6805-1515,147.716,67.319,Front,249.2,SK6805-1515 LED
LED644,SK6805-1515,148.981,67.758,Front,252.4,SK6805-1515 LED
LED645,SK6805-1515,150.27,68.126,Front,255.6,SK6805-1515 LED
LED646,SK6805-1515,151.577,68.421,Front,258.8,SK6805-1515 LED
LED647,SK6805-1515,152.898,68.642,Front,262.1,SK6805-1515 LED
LED648,SK6805-1515,154.23,68.788,Front,265.3,SK6805-1515 LED
LED649,SK6805-1515,155.568,68.86,Front,268.5,SK6805-1515 LED
LED650,SK6805-1515,156.908,68.867,Front,270,SK6805-1515 LED
LED651,SK6805-1515,175.238,69.935,Front,256.5,SK6805-1515 LED
LED652,SK6805-1515,176.582,70.309,Front,252.5,SK6805-1515 LED
LED653,SK6805-1515,177.901,70.767,Front,249.1,SK6805-1515 LED
LED654,SK6805-1515,179.192,71.297,Front,246.2,SK6805-1515 LED
LED655,SK6805-1515,180.456,71.889,Front,243.6,SK6805-1515 LED
LED656,SK6805-1515,181.693,72.536,Front,241.1,SK6805-1515 LED
LED657,SK6805-1515,182.903,73.233,Front,238.9,SK6805-1515 LED
LED658,SK6805-1515,184.085,73.976,Front,236.7,SK6805-1515 LED
LED659,SK6805-1515,185.239,74.761,Front,234.7,SK6805-1515 LED
LED660,SK6805-1515,186.364,75.588,Front,232.6,SK6805-1515 LED
LED661,SK6805-1515,187.459,76.453,Front,230.6,SK6805-1515 LED
LED662,SK6805-1515,188.523,77.357,Front,228.6,SK6805-1515 LED
LED663,SK6805-1515,189.536,78.317,Front,225.2,SK6805-1515 LED
LED664,SK6805-1515,190.528,79.299,Front,225.2,SK6805-1515 LED
LED665,SK6805-1515,197.317,86.018,Front,225.2,SK6805-1515 LED
LED666,SK6805-1515,198.33,87.021,Front,225.2,SK6805-1515 LED
LED667,SK6805-1515,199.343,88.023,Front,225.2,SK6805-1515 LED
LED668,SK6805-1515,200.356,89.026,Front,225.2,SK6805-1515 LED
LED669,SK6805-1515,201.368,90.028,Front,225.2,SK6805-1515 LED
LED670,SK6805-1515,202.381,91.03,Front,225.2,SK6805-1515 LED
LED671,SK6805-1515,203.394,92.033,Front,225.2,SK6805-1515 LED
LED672,SK6805-1515,210.207,98.772,Front,225.2,SK6805-1515 LED
LED673,SK6805-1515,211.174,99.73,Front,225.2,SK6805-1515 LED
LED674,SK6805-1515,212.141,100.688,Front,225.2,SK6805-1515 LED
LED675,SK6805-1515,213.108,101.645,Front,225.2,SK6805-1515 LED
LED676,SK6805-1515,214.075,102.603,Front,225.2,SK6805-1515 LED
LED677,SK6805-1515,215.043,103.56,Front,225.2,SK6805-1515 LED
LED678,SK6805-1515,216.01,104.518,Front,225.2,SK6805-1515 LED
LED679,SK6805-1515,216.977,105.476,Front,225.2,SK6805-1515 LED
LED680,SK6805-1515,223.739,112.169,Front,225.2,SK6805-1515 LED
LED681,SK6805-1515,224.741,113.161,Front,225.2,SK6805-1515 LED
LED682,SK6805-1515,225.743,114.153,Front,225.2,SK6805-1515 LED
LED683,SK6805-1515,226.745,115.144,Front,225.2,SK6805-1515 LED
LED684,SK6805-1515,227.748,116.136,Front,225.2,SK6805-1515 LED
LED685,SK6805-1515,228.75,117.128,Front,225.2,SK6805-1515 LED
LED686,SK6805-1515,229.752,118.12,Front,225.2,SK6805-1515 LED
LED687,SK6805-1515,236.628,124.926,Front,225.2,SK6805-1515 LED
LED688,SK6805-1515,237.623,125.91,Front,225.2,SK6805-1515 LED
LED689,SK6805-1515,238.617,126.894,Front,225.2,SK6805-1515 LED
LED690,SK6805-1515,239.611,127.878,Front,225.2,SK6805-1515 LED
LED691,SK6805-1515,240.606,128.862,Front,225.2,SK6805-1515 LED
LED692,SK6805-1515,241.6,129.847,Front,225.2,SK6805-1515 LED
LED693,SK6805-1515,242.594,130.831,Front,225.2,SK6805-1515 LED
LED694,SK6805-1515,21.169,-113.728,Front,210.3,SK6805-1515 LED
LED695,SK6805-1515,-71.017,-150.172,Front,180,SK6805-1515 LED
LED696,SK6805-1515,-71.017,-148.712,Front,180,SK6805-1515 LED
LED697,SK6805-1515,-71.017,-147.252,Front,180,SK6805-1515 LED
LED698,SK6805-1515,-71.017,-145.792,Front,180,SK6805-1515 LED
LED699,SK6805-1515,-71.017,-144.332,Front,180,SK6805-1515 LED
LED700,SK6805-1515,-71.017,-142.872,Front,180,SK6805-1515 LED
LED701,SK6805-1515,-71.017,-141.412,Front,180,SK6805-1515 LED
LED702,SK6805-1515,-71.017,-139.952,Front,180,SK6805-1515 LED
LED703,SK6805-1515,-71.017,-138.492,Front,180,SK6805-1515 LED
LED704,SK6805-1515,-71.017,-137.032,Front,180,SK6805-1515 LED
LED705,SK6805-1515,-71.017,-135.572,Front,180,SK6805-1515 LED
LED706,SK6805-1515,-71.017,-134.112,Front,180,SK6805-1515 LED
LED707,SK6805-1515,-71.017,-132.652,Front,180,SK6805-1515 LED
LED708,SK6805-1515,-71.017,-131.192,Front,180,SK6805-1515 LED
LED709,SK6805-1515,-71.017,-129.732,Front,180,SK6805-1515 LED
LED710,SK6805-1515,-71.017,-128.272,Front,180,SK6805-1515 LED
LED711,SK6805-1515,-70.923,-126.817,Front,187.9,SK6805-1515 LED
LED712,SK6805-1515,-70.611,-125.392,Front,196.7,SK6805-1515 LED
LED713,SK6805-1515,-70.085,-124.031,Front,205.5,SK6805-1515 LED
LED714,SK6805-1515,-69.358,-122.767,Front,214.2,SK6805-1515 LED
LED715,SK6805-1515,-68.449,-121.626,Front,222.8,SK6805-1515 LED
LED716,SK6805-1515,-67.379,-120.635,Front,231.5,SK6805-1515 LED
LED717,SK6805-1515,-66.171,-119.817,Front,240.2,SK6805-1515 LED
LED718,SK6805-1515,-64.854,-119.192,Front,248.9,SK6805-1515 LED
LED719,SK6805-1515,-63.456,-118.774,Front,257.7,SK6805-1515 LED
LED720,SK6805-1515,-62.011,-118.574,Front,266.4,SK6805-1515 LED
LED721,SK6805-1515,-60.552,-118.555,Front,269.9,SK6805-1515 LED
LED722,SK6805-1515,-59.092,-118.555,Front,269.9,SK6805-1515 LED
LED723,SK6805-1515,-57.632,-118.555,Front,269.9,SK6805-1515 LED
LED724,SK6805-1515,-56.172,-118.554,Front,269.9,SK6805-1515 LED
LED725,SK6805-1515,-54.712,-118.555,Front,270,SK6805-1515 LED
LED726,SK6805-1515,-53.31,-118.556,Front,270,SK6805-1515 LED
LED727,SK6805-1515,-50.391,-118.557,Front,270,SK6805-1515 LED
LED728,SK6805-1515,-47.473,-118.558,Front,270,SK6805-1515 LED
LED729,SK6805-1515,21.619,-107.281,Front,180,SK6805-1515 LED
LED730,SK6805-1515,-45.864,-118.559,Front,270,SK6805-1515 LED
LED731,SK6805-1515,-44.524,-118.559,Front,270,SK6805-1515 LED
LED732,SK6805-1515,-43.184,-118.56,Front,270,SK6805-1515 LED
LED733,SK6805-1515,-41.844,-118.561,Front,270,SK6805-1515 LED
LED734,SK6805-1515,-40.504,-118.562,Front,270,SK6805-1515 LED
LED735,SK6805-1515,-39.164,-118.562,Front,270,SK6805-1515 LED
LED736,SK6805-1515,-37.824,-118.563,Front,270,SK6805-1515 LED
LED737,SK6805-1515,-36.484,-118.564,Front,270,SK6805-1515 LED
LED738,SK6805-1515,-35.144,-118.564,Front,270,SK6805-1515 LED
